id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
24146551,Large place in the heart of the Hill,63647441,Phillip,,"Union Station, Stanton Park, Kingman Park",38.89452,-76.99955,Entire home/apt,150,31,0,,,1,0,0,
24156847,Over the River & Thru the Woods...(Blue Room 1),1485672,Chonté,,"Sheridan, Barry Farm, Buena Vista",38.85797,-76.98836,Private room,45,2,3,2020-08-30,0.06,2,169,0,Hosted License: 5007242100000017
24731528,16th Street NW Convenience,35508656,Alia,,"Takoma, Brightwood, Manor Park",38.96927,-77.03621,Entire home/apt,200,3,47,2022-06-26,0.89,1,269,5,Hosted License: 5007242201002117
25476758,Awaken the Dawn Bunks&Breakfast (Capitol Hill) 2-7,146624030,Sireenat,,"Capitol Hill, Lincoln Park",38.87859,-76.98744,Shared room,29,1,11,2022-08-18,0.21,33,355,3,Exempt
25487660,Entire Extra Large Luxury 3 bedroom Condo,153142984,Rosa,,"Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",38.93152,-77.02079,Entire home/apt,226,32,79,2022-01-09,1.52,3,170,4,
24160728,Colorful Suite in East Capitol Hill+ 1 parking lot,182077229,Sina,,"Union Station, Stanton Park, Kingman Park",38.89355,-76.98348,Entire home/apt,99,2,148,2022-08-28,2.74,2,337,27,Hosted License: 5007242201001630
24161482,Lovely Studio - Walk to Amtrak/ H ST NE/Gallaudet,13071021,Tracie,,"Union Station, Stanton Park, Kingman Park",38.900444263375164,-76.99720787687325,Entire home/apt,119,2,90,2022-09-05,1.76,1,17,35,Hosted License: 5007242201001412
25491424,DC Family Vacation House,2881676,Mike,,"Brightwood Park, Crestwood, Petworth",38.94707,-77.02486,Entire home/apt,222,3,1,2022-07-30,0.63,2,4,1,Unhosted License: 5007262201001939
24737866,A 4 bedroom house near a metro station w/ parking,187023239,Tewodros (Teddy),,"Congress Heights, Bellevue, Washington Highlands",38.84301,-76.99232,Entire home/apt,173,2,200,2022-09-04,3.76,1,235,53,"Hosted License: 5007242201000771
Unhosted License: 5007262201000772"
24753315,"12.Amazing room in Georgetown/German,Frnch Embassy",3672670,Dennis,,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",38.91285,-77.09006,Private room,95,1,123,2022-09-11,2.31,14,151,30,Hosted License: 5007242201001818
24206768,Bright 2bd/2ba Guest Suite in Petworth near shops,20449943,Anne,,"Brightwood Park, Crestwood, Petworth",38.94136,-77.02028,Entire home/apt,152,2,46,2022-09-12,4.23,1,322,46,Hosted License: 5007242201001200
24754002,"Beautiful, Sunny Dupont Circle Condo with Balcony",186697530,Jerry,,"Dupont Circle, Connecticut Avenue/K Street",38.91215,-77.03783,Entire home/apt,161,31,65,2022-07-28,1.26,1,214,16,
25502416,"H Street/NE Capitol Hill One Bedroom, Sleeps Four",8591234,Sean,,"Union Station, Stanton Park, Kingman Park",38.89877,-76.99587,Entire home/apt,124,2,268,2022-09-05,5.23,8,229,63,Hosted License: 5007242201000810
24219528,DC Navy Yard Gem! Do not miss out on a great space,49241052,Isaiah,,"Near Southeast, Navy Yard",38.87859,-77.00361,Private room,110,31,3,2019-06-26,0.07,1,0,0,
24227047,Cozy 1 bedroom - walk to Nat'l Mall & 2 metros!,42023851,Annie,,"West End, Foggy Bottom, GWU",38.90496,-77.04936,Private room,150,31,0,,,1,0,0,
24228973,Charming RowHouse in DC,98799358,Jacob,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.91638,-77.00319,Entire home/apt,799,2,5,2022-07-05,0.28,4,363,3,"Hosted License: 5007242201000933
Unhosted License: 5007262201000934"
24247148,"Townhouse charm, downtown efficiency.",4171868,Claire,,"Edgewood, Bloomingdale, Truxton Circle, Eckington",38.90744,-77.01274,Private room,200,31,0,,,1,0,0,
